date,Country,Moughataa/Department,Commune/Municipality,z_gpp,biomass_category
2020-01-01 00:00:00,Senegal,Matam,Ogo,"-2,24",1. Very high decrease
2020-01-01 00:00:00,Senegal,Mbacké,Kael,"-0,73",3. Low decrease
2020-01-01 00:00:00,Senegal,Mbacké,Ndame,"-1,06",2. High decrease
2020-01-01 00:00:00,Senegal,Mbacké,Taïf,"-1,02",2. High decrease
2020-01-01 00:00:00,Senegal,M'bour,Fissel,"-1,02",2. High decrease
2020-01-01 00:00:00,Senegal,M'bour,Séssène,"-0,93",3. Low decrease
2020-01-01 00:00:00,Senegal,M'bour,Sindia,"-0,96",3. Low decrease
2020-01-01 00:00:00,Senegal,Médina Yoro Foulah,Fafacourou,"-0,63",3. Low decrease
2020-01-01 00:00:00,Senegal,Médina Yoro Foulah,Ndorna,"-0,70",3. Low decrease
2020-01-01 00:00:00,Senegal,Médina Yoro Foulah,Niaming,"-0,78",3. Low decrease
2020-01-01 00:00:00,Senegal,Nioro du Rip,Médina Sabakh,"-0,73",3. Low decrease
2020-01-01 00:00:00,Senegal,Nioro du Rip,Paoskoto,"-0,73",3. Low decrease
2020-01-01 00:00:00,Senegal,Nioro du Rip,Wack Ngouna,"-0,76",3. Low decrease
2020-01-01 00:00:00,Senegal,Pikine,Pikine-Dagoudane,"-0,79",3. Low decrease
2020-01-01 00:00:00,Senegal,Pikine,Thiaroye,"-1,06",2. High decrease
2020-01-01 00:00:00,Senegal,Podor,Cas-Cas,"-1,99",2. High decrease
2020-01-01 00:00:00,Senegal,Podor,Gamadji Saré,"-1,77",2. High decrease
2020-01-01 00:00:00,Senegal,Podor,Saldé,"-1,66",2. High decrease
2020-01-01 00:00:00,Senegal,Podor,Thillé Boubacar,"-1,70",2. High decrease
2020-01-01 00:00:00,Senegal,Ranérou-Ferlo,Vélingara,"-1,37",2. High decrease
2020-01-01 00:00:00,Senegal,Rufisque,Bambylor,"-0,94",3. Low decrease
2020-01-01 00:00:00,Senegal,Rufisque,Diamniadio,"-0,86",3. Low decrease
2020-01-01 00:00:00,Senegal,Rufisque,Rufisque,"-0,92",3. Low decrease
2020-01-01 00:00:00,Senegal,Rufisque,Sangalkam,"-0,74",3. Low decrease
2020-01-01 00:00:00,Senegal,Saint-Louis,Rao,"-1,45",2. High decrease
2020-01-01 00:00:00,Senegal,Salemata,Dakateli,"-0,55",3. Low decrease
2020-01-01 00:00:00,Senegal,Salemata,Dar Salam,"-0,48",3. Low decrease
2020-01-01 00:00:00,Senegal,Saraya,Bembou,"-0,58",3. Low decrease
2020-01-01 00:00:00,Senegal,Saraya,Sabodala,"-0,64",3. Low decrease
2020-01-01 00:00:00,Senegal,Sédhiou,Diendé,"-0,72",3. Low decrease
2020-01-01 00:00:00,Senegal,Sédhiou,Djibabouya,"-0,79",3. Low decrease
2020-01-01 00:00:00,Senegal,Sédhiou,Djiredji,"-0,83",3. Low decrease
2020-01-01 00:00:00,Senegal,Tambacouda,Koussanar,"-0,92",3. Low decrease
2020-01-01 00:00:00,Senegal,Tambacouda,Makacolibantang,"-0,83",3. Low decrease
2020-01-01 00:00:00,Senegal,Tambacouda,Missirah,"-0,56",3. Low decrease
2020-01-01 00:00:00,Senegal,Thiés,Keur Moussa,"-0,86",3. Low decrease
2020-01-01 00:00:00,Senegal,Thiés,Ndiéyené Sirah,"-0,99",3. Low decrease
2020-01-01 00:00:00,Senegal,Thiés,Ngoudiane,"-1,01",2. High decrease
2020-01-01 00:00:00,Senegal,Thiés,Notto,"-1,06",2. High decrease
2020-01-01 00:00:00,Senegal,Thiés,Thiénaba,"-1,04",2. High decrease
2020-01-01 00:00:00,Senegal,Thiés,Touba Toul,"-0,96",3. Low decrease
2020-01-01 00:00:00,Senegal,Tivaouane,Méouane,"-0,93",3. Low decrease
2020-01-01 00:00:00,Senegal,Tivaouane,Mérina Dakhar,"-1,06",2. High decrease
2020-01-01 00:00:00,Senegal,Tivaouane,Niakhène,"-1,05",2. High decrease
2020-01-01 00:00:00,Senegal,Tivaouane,Pambal,"-0,96",3. Low decrease
2020-01-01 00:00:00,Senegal,Vélingara,Bonconto,"-0,54",3. Low decrease
2020-01-01 00:00:00,Senegal,Vélingara,Pakour,"-0,48",3. Low decrease
2020-01-01 00:00:00,Senegal,Vélingara,Saré Coly Sallé,"-0,60",3. Low decrease
2020-01-01 00:00:00,Senegal,Ziguinchor,Niaguis,"-0,83",3. Low decrease
2020-01-01 00:00:00,Senegal,Ziguinchor,Nyassia,"-0,84",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aioun,Aioun,"-0,98",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aioun,Bennemane,"-1,15",2. High decrease
2020-02-01 00:00:00,Mauritania,Aioun,Doueirare,"-1,15",2. High decrease
2020-02-01 00:00:00,Mauritania,Aioun,Egjert,"-1,11",2. High decrease
2020-02-01 00:00:00,Mauritania,Aioun,N'Savenni,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aioun,Oum Lahyadh,"-0,79",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aioun,Tinhemmad,"-1,19",2. High decrease
2020-02-01 00:00:00,Mauritania,Akjoujt,Akjoujt,"-0,21",3. Low decrease
2020-02-01 00:00:00,Mauritania,Akjoujt,Akjoujt 2,"-0,22",3. Low decrease
2020-02-01 00:00:00,Mauritania,Akjoujt,Bennechab,"-0,26",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aleg,Agchourguit,"-0,69",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aleg,Aleg,"-1,24",2. High decrease
2020-02-01 00:00:00,Mauritania,Aleg,Bouhdide,"-1,14",2. High decrease
2020-02-01 00:00:00,Mauritania,Aleg,Cheggar,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aleg,Djellewar,"-0,53",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aleg,Male,"-0,64",3. Low decrease
2020-02-01 00:00:00,Mauritania,Amourj,Adel Bagrou,"-0,53",3. Low decrease
2020-02-01 00:00:00,Mauritania,Amourj,Amourj,"-1,00",2. High decrease
2020-02-01 00:00:00,Mauritania,Amourj,Bougadoum,"-0,61",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aoujeft,Aoujeft,"-0,73",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aoujeft,Aoujeft 2,"-0,18",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aoujeft,El Meddah,"-0,20",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aoujeft,Maeden,"-0,20",3. Low decrease
2020-02-01 00:00:00,Mauritania,Aoujeft,N'Teirguent,"-0,14",3. Low decrease
2020-02-01 00:00:00,Mauritania,Atar,Ain Ehel Taya,"-0,21",3. Low decrease
2020-02-01 00:00:00,Mauritania,Atar,Atar,"-0,21",3. Low decrease
2020-02-01 00:00:00,Mauritania,Atar,Choum,"-0,22",3. Low decrease
2020-02-01 00:00:00,Mauritania,Atar,Tawaz,"-0,22",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bababé,Aere M'bar,"-1,04",2. High decrease
2020-02-01 00:00:00,Mauritania,Bababé,Bababe,"-1,07",2. High decrease
2020-02-01 00:00:00,Mauritania,Bababé,El Varae,"-0,94",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Barkeol,"-0,59",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Boulahrath,"-0,54",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Daghveg,"-0,61",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,El Ghabra,"-0,57",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Gueller,"-0,64",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Laoueissi,"-0,59",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Lebheir,"-0,67",3. Low decrease
2020-02-01 00:00:00,Mauritania,Barkéol,Rdheidhie,"-0,58",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bassikounou,Bassikounou,"-0,44",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bassikounou,Dhar,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bassikounou,El Megve,"-0,42",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bassikounou,Fassala,"-0,28",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein,"-0,33",3. Low decrease
2020-02-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein 2,"-0,25",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boghé,Boghe,"-1,09",2. High decrease
2020-02-01 00:00:00,Mauritania,Boghé,Boghe 2,"-1,03",2. High decrease
2020-02-01 00:00:00,Mauritania,Boghé,Dar El Avia,"-1,13",2. High decrease
2020-02-01 00:00:00,Mauritania,Boghé,Dar El Barka,"-1,18",2. High decrease
2020-02-01 00:00:00,Mauritania,Boghé,Wel Birem,"-1,11",2. High decrease
2020-02-01 00:00:00,Mauritania,Boumdeid,Boumdeid,"-0,76",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boumdeid,Boumdeid 2,"-0,14",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boumdeid,Hsey Tine,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boumdeid,Leftah,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Ajweir,"-0,72",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Boutilimit,"-0,27",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Boutilimit 2,"-0,17",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,El Mouyessar,"-0,27",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Elb Adress,"-0,74",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Nebaghiye,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,N'Teichet,"-0,68",3. Low decrease
2020-02-01 00:00:00,Mauritania,Boutilimit,Tenghadej,"-0,29",3. Low decrease
2020-02-01 00:00:00,Mauritania,Chinguetti,Ain Savra,"-0,17",3. Low decrease
2020-02-01 00:00:00,Mauritania,Chinguetti,Chinguity,"-0,21",3. Low decrease
2020-02-01 00:00:00,Mauritania,Chinguetti,Chinguity 3,"-0,17",3. Low decrease
2020-02-01 00:00:00,Mauritania,Chinguetti,Ouadane,"-0,20",3. Low decrease
2020-02-01 00:00:00,Mauritania,Chinguetti,Ouadane 2,"-0,79",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Aoueinat Ezbel,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Beneamane,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Djigueni,"-0,74",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Feirenni,"-0,68",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Ghlig Ehel Beye,"-0,70",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Kasr El Barka,"-0,86",3. Low decrease
2020-02-01 00:00:00,Mauritania,Djiguenni,Mabrouk,"-0,65",3. Low decrease
2020-02-01 00:00:00,Mauritania,F'Dérik,Fderik,"-0,26",3. Low decrease
2020-02-01 00:00:00,Mauritania,F'Dérik,Fderik 2,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Guérou,El Ghayra,"-0,73",3. Low decrease
2020-02-01 00:00:00,Mauritania,Guérou,Guerou,"-0,99",3. Low decrease
2020-02-01 00:00:00,Mauritania,Guérou,Guerrou 2,"-1,18",2. High decrease
2020-02-01 00:00:00,Mauritania,Guérou,Kamour,"-0,76",3. Low decrease
2020-02-01 00:00:00,Mauritania,Guérou,Oudei J'rid,"-0,72",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Djewol,"-0,98",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Ganki,"-0,94",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Kaedi,"-0,96",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Lexeiba,"-0,88",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Nere Walo,"-0,85",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Tifonde Cive,"-0,82",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kaédi,Toghomadi,"-0,88",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kankossa,Blajmil,"-1,08",2. High decrease
2020-02-01 00:00:00,Mauritania,Kankossa,Hamed,"-0,92",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kankossa,Kankossa,"-0,93",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kankossa,Sani,"-0,97",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kankossa,Tenaha,"-1,04",2. High decrease
2020-02-01 00:00:00,Mauritania,Keur-Macéne,Keur Macene,"-1,59",2. High decrease
2020-02-01 00:00:00,Mauritania,Keur-Macéne,M'Balal,"-1,34",2. High decrease
2020-02-01 00:00:00,Mauritania,Keur-Macéne,N'Diago,"-1,43",2. High decrease
2020-02-01 00:00:00,Mauritania,Kiffa,Eghaourat,"-1,19",2. High decrease
2020-02-01 00:00:00,Mauritania,Kiffa,El Melgue,"-1,13",2. High decrease
2020-02-01 00:00:00,Mauritania,Kiffa,Kiffa,"-0,96",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kiffa,Kouroudjel,"-0,89",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kiffa,Legrane,"-0,98",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kiffa,Nouamlein,"-0,76",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Gogui Zemmal,"-0,81",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Hassi Ehel Ahmed Bechne,"-1,06",2. High decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Kobenni,"-0,97",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Leghlig,"-0,89",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Medbougou,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Timzine,"-0,87",3. Low decrease
2020-02-01 00:00:00,Mauritania,Kobenni,Voulaniya,"-0,83",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Beilouguet Litam,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Dao,"-0,82",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Dolol Cive,"-0,85",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Maghama,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Sagne,"-0,69",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Toulel,"-0,71",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Vrae Litam,"-0,71",3. Low decrease
2020-02-01 00:00:00,Mauritania,Maghama,Wali Djantang,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Magta-Lahar,Djonabe,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar 2,"-0,18",3. Low decrease
2020-02-01 00:00:00,Mauritania,Magta-Lahar,Ouad Amour,"-0,71",3. Low decrease
2020-02-01 00:00:00,Mauritania,Magta-Lahar,Sangrava,"-0,69",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bagne,Bagodine,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bagne,Debay El Hejaj,"-1,00",2. High decrease
2020-02-01 00:00:00,Mauritania,M'Bagne,Mbagne,"-0,93",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bagne,Niabina,"-0,98",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Chelkhet Tiyab,"-0,91",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Edebaye Ehel Guelaye,"-0,73",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Foum Gleita,"-0,85",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Lahrach,"-0,52",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Mbout,"-0,83",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,N'Djadjbenni,"-0,70",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Souva,"-0,93",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Tarengue,"-0,44",3. Low decrease
2020-02-01 00:00:00,Mauritania,M'Bout,Tikobra,"-0,54",3. Low decrease
2020-02-01 00:00:00,Mauritania,Méderdra,Beir Etaouress,"-1,38",2. High decrease
2020-02-01 00:00:00,Mauritania,Méderdra,El Khat,"-1,37",2. High decrease
2020-02-01 00:00:00,Mauritania,Méderdra,Mederdra,"-1,33",2. High decrease
2020-02-01 00:00:00,Mauritania,Méderdra,Taguilalet,"-1,29",2. High decrease
2020-02-01 00:00:00,Mauritania,Méderdra,Tiguent,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Monguel,Azgueilem Tiyab,"-0,99",3. Low decrease
2020-02-01 00:00:00,Mauritania,Monguel,Bathet Moit,"-1,04",2. High decrease
2020-02-01 00:00:00,Mauritania,Monguel,Bokhol,"-1,08",2. High decrease
2020-02-01 00:00:00,Mauritania,Monguel,Melzem Teichet,"-1,01",2. High decrease
2020-02-01 00:00:00,Mauritania,Monguel,Monguel,"-1,03",2. High decrease
2020-02-01 00:00:00,Mauritania,Moudjéria,Moudjeria,"-0,13",3. Low decrease
2020-02-01 00:00:00,Mauritania,Moudjéria,N'Beika,"-0,72",3. Low decrease
2020-02-01 00:00:00,Mauritania,Moudjéria,Soudoud,"-0,76",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Achemime,"-0,80",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Agoueinit,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Bangou,"-0,95",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Beribavat,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,El Mabrouk,"-1,08",2. High decrease
2020-02-01 00:00:00,Mauritania,Néma,Hassi Atile,"-1,03",2. High decrease
2020-02-01 00:00:00,Mauritania,Néma,Jreif,"-0,77",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Nema,"-0,88",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Noual,"-0,71",3. Low decrease
2020-02-01 00:00:00,Mauritania,Néma,Oum Avnadech,"-0,61",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouadhibou,Boulenouar,"-0,79",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouadhibou,Inal,"-0,27",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouadhibou,Nouadhibou,"-0,81",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouadhibou,Nouamghar,"-1,13",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouadhibou,Tmeimichat,"-0,24",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Arafat,"-0,29",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Dar Naim,"-0,29",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,El Mina,"-0,29",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Ksar,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Ryad,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Sebkha,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Tevragh Zeina,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Teyaret,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Nouakchott,Toujounine,"-0,32",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouadane,Oualata,"-0,16",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouadane,Oualata 2,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouad-Naga,Aouleygat,"-0,74",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouad-Naga,El Ariya,"-0,79",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouad-Naga,Ouad Naga,"-0,29",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ouad-Naga,Ouad Naga 2,"-0,81",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Bouanze,"-0,91",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Davoue,"-0,82",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Lebouly,"-0,81",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Lehraj,"-0,95",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Leweinat,"-0,89",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Ould Yenge,"-0,81",3. Low decrease
2020-02-01 00:00:00,Mauritania,Ould Yengé,Tektake,"-0,84",3. Low decrease
2020-02-01 00:00:00,Mauritania,R'Kiz,Bareina,"-1,22",2. High decrease
2020-02-01 00:00:00,Mauritania,R'Kiz,Boutalhaya,"-1,30",2. High decrease
2020-02-01 00:00:00,Mauritania,R'Kiz,Lexeiba,"-1,20",2. High decrease
2020-02-01 00:00:00,Mauritania,R'Kiz,RKiz,"-1,24",2. High decrease
2020-02-01 00:00:00,Mauritania,R'Kiz,Tekane,"-1,24",2. High decrease
2020-02-01 00:00:00,Mauritania,Rosso,Jedrel Mohguen,"-1,24",2. High decrease
2020-02-01 00:00:00,Mauritania,Rosso,Rosso,"-1,30",2. High decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Arr,"-0,69",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Baydiam,"-0,64",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Ejar,"-0,63",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Ghabou,"-0,65",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Gouraye,"-0,65",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Hassi Cheggar,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Ould M'bonny,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Selibaby,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Souvi,"-0,70",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Tachout,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Sélibaby,Wompou,"-0,66",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tamchakett,Guaet Teidouma,"-1,16",2. High decrease
2020-02-01 00:00:00,Mauritania,Tamchakett,Mabrouk,"-0,79",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tamchakett,Radhi,"-1,18",2. High decrease
2020-02-01 00:00:00,Mauritania,Tamchakett,Sava,"-0,78",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tamchakett,Tamchekett,"-0,71",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tichitt,Lekhcheb,"-0,14",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tichitt,Tichitt,"-0,13",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tichitt,Tichitt 2,"-0,13",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,Boubacar Ben Amer,"-0,77",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,El Wahat,"-0,15",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,Lehsira,"-0,75",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,Tensigh,"-0,77",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,Tidjikja,"-0,21",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tidjikja,Tidjikja 2,"-0,19",3. Low decrease
2020-02-01 00:00:00,Mauritania,Timbédra,Bousteile,"-0,68",3. Low decrease
2020-02-01 00:00:00,Mauritania,Timbédra,Hassi M'Hadi,"-0,68",3. Low decrease
2020-02-01 00:00:00,Mauritania,Timbédra,Koumbi Saleh,"-0,64",3. Low decrease
2020-02-01 00:00:00,Mauritania,Timbédra,Tembedgha,"-0,86",3. Low decrease
2020-02-01 00:00:00,Mauritania,Timbédra,Touil,"-0,74",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tintane,Agharghar,"-0,93",3. Low decrease
2020-02-01 00:00:00,Mauritania,Tintane,Ain Varba,"-1,01",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Aweinatt,"-1,00",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Devaa,"-1,05",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Hassi Abdalla,"-1,15",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Lehreijatt,"-1,07",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Tintane,"-1,22",2. High decrease
2020-02-01 00:00:00,Mauritania,Tintane,Twil,"-1,02",2. High decrease
2020-02-01 00:00:00,Mauritania,Zouérate,Zoueirat,"-0,79",3. Low decrease
2020-02-01 00:00:00,Senegal,Bakel,Bélé,"-0,59",3. Low decrease
2020-02-01 00:00:00,Senegal,Bakel,Kéniéba,"-0,56",3. Low decrease
2020-02-01 00:00:00,Senegal,Bakel,Moudéry,"-0,63",3. Low decrease
2020-02-01 00:00:00,Senegal,Bambey,Baba Garage,"-0,98",3. Low decrease
2020-02-01 00:00:00,Senegal,Bambey,Lambaye,"-0,88",3. Low decrease
2020-02-01 00:00:00,Senegal,Bambey,Ngoye,"-0,83",3. Low decrease
2020-02-01 00:00:00,Senegal,Bignona,Kataba 1,"-0,90",3. Low decrease
2020-02-01 00:00:00,Senegal,Bignona,Sindian,"-0,52",3. Low decrease
2020-02-01 00:00:00,Senegal,Bignona,Tendouck,"-0,74",3. Low decrease
2020-02-01 00:00:00,Senegal,Bignona,Tenghory,"-0,55",3. Low decrease
2020-02-01 00:00:00,Senegal,Birkelane,Keur Mboucki,"-0,67",3. Low decrease
2020-02-01 00:00:00,Senegal,Birkelane,Mabo,"-0,56",3. Low decrease
2020-02-01 00:00:00,Senegal,Bounkiling,Boghal,"-0,46",3. Low decrease
2020-02-01 00:00:00,Senegal,Bounkiling,Bona,"-0,46",3. Low decrease
2020-02-01 00:00:00,Senegal,Bounkiling,Diaroumé,"-0,45",3. Low decrease
2020-02-01 00:00:00,Senegal,Dagana,Mbane,"-1,14",2. High decrease
2020-02-01 00:00:00,Senegal,Dagana,Ndiaye,"-1,41",2. High decrease
